EM_QUAL_DEPARTAMENTO_DO_CEPEL_VOCE_ESTA_ALOCADO,HA_QUANTO_TEMPO_VOCE_JA_PROGRAMA_DESENVOLVE_SISTEMAS,RESPOSTA,TECNOLOGIA,TOTAL,CATEGORIA
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,CONFLUENCE,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,MKDOCS,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,MONDAYCOM,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,PLANTUML,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,SLACK,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,SPHINX,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,CKAN,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,CONFLUENCE,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,DOXYGEN,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,KEEP_A_CHANGELOG,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,MIRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,MS_WHITEBOARD,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,OBS_STUDIO,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,OUTRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,READ_THE_DOCS,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,RESTRUCTUREDTEXT_REST,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,SCRIBE,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,SPHINX,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,DRAWIO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,KEEP_A_CHANGELOG,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,MS_TEAMS,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,NOTION,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,OUTRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,SWAGGER,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,DRAWIO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,MIRO,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,NOTION,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,OBS_STUDIO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,PLANTUML,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Já usei,SLACK,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Me interesso em usar,MONDAYCOM,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,DOXYGEN,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,DRAWIO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,MS_WHITEBOARD,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,OUTRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,CKAN,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,CONFLUENCE,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,DOXYGEN,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,KEEP_A_CHANGELOG,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,MKDOCS,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,MONDAYCOM,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,MS_WHITEBOARD,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,OBS_STUDIO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,PLANTUML,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,READ_THE_DOCS,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,RESTRUCTUREDTEXT_REST,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,SCRIBE,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,SPHINX,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,SWAGGER,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Uso atualmente,MS_TEAMS,2,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Uso atualmente,OUTRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Uso atualmente,SWAGGER,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Me interesso em usar,MIRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Me interesso em usar,PLANTUML,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Me interesso em usar,SPHINX,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,CKAN,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,CONFLUENCE,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,DOXYGEN,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,DRAWIO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,KEEP_A_CHANGELOG,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,MKDOCS,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,MONDAYCOM,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,MS_WHITEBOARD,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,NOTION,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,OBS_STUDIO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,OUTRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,READ_THE_DOCS,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,RESTRUCTUREDTEXT_REST,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,SCRIBE,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,SLACK,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,MS_TEAMS,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,SWAGGER,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Já usei,CONFLUENCE,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Já usei,MIRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Já usei,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Já usei,NOTION,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Já usei,SLACK,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,CKAN,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,DOXYGEN,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,DRAWIO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,KEEP_A_CHANGELOG,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,MKDOCS,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,MONDAYCOM,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,MS_WHITEBOARD,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,OUTRO,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,PLANTUML,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,READ_THE_DOCS,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,RESTRUCTUREDTEXT_REST,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,SCRIBE,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,SPHINX,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,SWAGGER,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Uso atualmente,MS_TEAMS,1,DOCUMENTACAO_COLABORACAO
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Uso atualmente,OBS_STUDIO,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,DRAWIO,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,MS_TEAMS,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,MS_WHITEBOARD,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,OBS_STUDIO,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,SLACK,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,CKAN,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,CONFLUENCE,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,DOXYGEN,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,KEEP_A_CHANGELOG,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,MKDOCS,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,MONDAYCOM,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,OUTRO,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,PLANTUML,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,READ_THE_DOCS,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,RESTRUCTUREDTEXT_REST,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,SCRIBE,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,SPHINX,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Uso atualmente,MIRO,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Uso atualmente,NOTION,1,DOCUMENTACAO_COLABORACAO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Uso atualmente,SWAGGER,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Já usei,DRAWIO,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,CKAN,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,CONFLUENCE,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,DOXYGEN,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,KEEP_A_CHANGELOG,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,MIRO,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,MKDOCS,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,MONDAYCOM,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,MS_TEAMS,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,MS_WHITEBOARD,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,NOTION,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,OBS_STUDIO,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,OUTRO,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,PLANTUML,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,READ_THE_DOCS,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,RESTRUCTUREDTEXT_REST,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,SCRIBE,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,SLACK,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,SPHINX,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,SWAGGER,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Já usei,CONFLUENCE,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Já usei,MS_SHAREPOINT,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Já usei,MS_TEAMS,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,CKAN,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,DOXYGEN,1,DOCUMENTACAO_COLABORACAO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,KEEP_A_CHANGELOG,1,DOCUMENTACAO_COLABORACAO
